BD, 1993, kidney, 0, num, deceased
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2008, kidney, 0, num, deceased
BO, 2008, liver, 0, num, deceased
BO, 2008, pancreas, 0, num, deceased
BO, 2008, heart, 0, num, deceased
BO, 2008, lung, 0, num, deceased
BO, 2008, heart/lung, -, num, deceased
BO, 2008, kidney, 0, pmp, deceased
BO, 2008, liver, 0, pmp, deceased
BO, 2008, pancreas, 0, pmp, deceased
BO, 2008, heart, 0, pmp, deceased
BO, 2008, lung, 0, pmp, deceased
BO, 2008, heart/lung, -, pmp, deceased
BO, 2008, kidney, 0, num, living
BO, 2008, liver, 0, num, living
BO, 2008, pancreas, -, num, living
BO, 2008, heart, -, num, living
BO, 2008, lung, -, num, living
BO, 2008, heart/lung, -, num, living
BO, 2008, kidney, 0, pmp, living
BO, 2008, liver, 0, pmp, living
BO, 2008, pancreas, -, pmp, living
BO, 2008, heart, -, pmp, living
BO, 2008, lung, -, pmp, living
BO, 2008, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2010, kidney, 38, num, deceased
BO, 2010, liver, 0, num, deceased
BO, 2010, pancreas, 0, num, deceased
BO, 2010, heart, 0, num, deceased
BO, 2010, lung, 0, num, deceased
BO, 2010, heart/lung, -, num, deceased
BO, 2010, kidney, 3.80, pmp, deceased
BO, 2010, liver, 0, pmp, deceased
BO, 2010, pancreas, 0, pmp, deceased
BO, 2010, heart, 0, pmp, deceased
BO, 2010, lung, 0, pmp, deceased
BO, 2010, heart/lung, -, pmp, deceased
BO, 2010, kidney, 41, num, living
BO, 2010, liver, 0, num, living
BO, 2010, pancreas, -, num, living
BO, 2010, heart, -, num, living
BO, 2010, lung, -, num, living
BO, 2010, heart/lung, -, num, living
BO, 2010, kidney, 4.10, pmp, living
BO, 2010, liver, 0, pmp, living
BO, 2010, pancreas, -, pmp, living
BO, 2010, heart, -, pmp, living
BO, 2010, lung, -, pmp, living
BO, 2010, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BO, 2017, kidney, 20, num, deceased
BO, 2017, liver, 1, num, deceased
BO, 2017, pancreas, 0, num, deceased
BO, 2017, heart, 0, num, deceased
BO, 2017, lung, 0, num, deceased
BO, 2017, heart/lung, -, num, deceased
BO, 2017, kidney, 0.18, pmp, deceased
BO, 2017, liver, 0.09, pmp, deceased
BO, 2017, pancreas, 0, pmp, deceased
BO, 2017, heart, 0, pmp, deceased
BO, 2017, lung, 0, pmp, deceased
BO, 2017, heart/lung, -, pmp, deceased
BO, 2017, kidney, 61, num, living
BO, 2017, liver, 0, num, living
BO, 2017, pancreas, -, num, living
BO, 2017, heart, -, num, living
BO, 2017, lung, -, num, living
BO, 2017, heart/lung, -, num, living
BO, 2017, kidney, 5.5, pmp, living
BO, 2017, liver, 0, pmp, living
BO, 2017, pancreas, -, pmp, living
BO, 2017, heart, -, pmp, living
BO, 2017, lung, -, pmp, living
BO, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
BA, 2017, heart, 0, num, deceased
BA, 2017, lung, 0, num, deceased
BA, 2017, heart/lung, -, num, deceased
BA, 2017, kidney, 1.8, pmp, deceased
BA, 2017, liver, 0, pmp, deceased
BA, 2017, pancreas, 0, pmp, deceased
BA, 2017, heart, 0, pmp, deceased
BA, 2017, lung, 0, pmp, deceased
BA, 2017, heart/lung, -, pmp, deceased
BA, 2017, kidney, 13, num, living
BA, 2017, liver, 0, num, living
BA, 2017, pancreas, -, num, living
BA, 2017, heart, -, num, living
BA, 2017, lung, -, num, living
BA, 2017, heart/lung, -, num, living
BA, 2017, kidney, 5.90, pmp, living
BA, 2017, liver, 0, pmp, living
BA, 2017, pancreas, -, pmp, living
BA, 2017, heart, -, pmp, living
BA, 2017, lung, -, pmp, living
BA, 2017, heart/lung, -, pmp, living
BA, 2017, kidney, 4, num, deceased
BA, 2017, liver, 0, num, deceased
BA, 2017, pancreas, 0, num, deceased
