KW, 2017, kidney, 29, num, deceased
NL, 2005, kidney, 16.90, pmp, living
NL, 2005, liver, 0.1, pmp, living
NL, 2005, pancreas, -, pmp, living
NL, 2005, heart, -, pmp, living
NL, 2005, lung, -, pmp, living
NL, 2005, heart/lung, -, pmp, living
NL, 2006, kidney, 358, num, deceased
NL, 2006, liver, 83, num, deceased
NL, 2006, pancreas, 3, num, deceased
NL, 2006, heart, 37, num, deceased
NL, 2006, lung, 19, num, deceased
NL, 2006, heart/lung, -, num, deceased
NL, 2006, kidney, 22, pmp, deceased
NL, 2006, liver, 5.10, pmp, deceased
NL, 2006, pancreas, 0.2, pmp, deceased
NL, 2006, heart, 2.30, pmp, deceased
NL, 2006, lung, 1.20, pmp, deceased
NL, 2006, heart/lung, -, pmp, deceased
NL, 2006, kidney, 280, num, living
NL, 2006, liver, 3, num, living
NL, 2006, pancreas, -, num, living
NL, 2006, heart, -, num, living
NL, 2006, lung, -, num, living
NL, 2006, heart/lung, -, num, living
NL, 2006, kidney, 17.20, pmp, living
NL, 2006, liver, 0.2, pmp, living
NL, 2006, pancreas, -, pmp, living
NL, 2006, heart, -, pmp, living
NL, 2006, lung, -, pmp, living
NL, 2006, heart/lung, -, pmp, living
NL, 2007, kidney, 433, num, deceased
NL, 2007, liver, 135, num, deceased
NL, 2007, pancreas, 5, num, deceased
NL, 2007, heart, 51, num, deceased
NL, 2007, lung, 14, num, deceased
NL, 2007, heart/lung, -, num, deceased
NL, 2007, kidney, 26.40, pmp, deceased
NL, 2007, liver, 8.20, pmp, deceased
NL, 2007, pancreas, 0.3, pmp, deceased
NL, 2007, heart, 3.10, pmp, deceased
NL, 2007, lung, 0.9, pmp, deceased
NL, 2007, heart/lung, -, pmp, deceased
NL, 2007, kidney, 360, num, living
NL, 2007, liver, 2, num, living
NL, 2007, pancreas, -, num, living
NL, 2007, heart, -, num, living
NL, 2007, lung, -, num, living
NL, 2007, heart/lung, -, num, living
NL, 2007, kidney, 22.10, pmp, living
NL, 2007, liver, 0.1, pmp, living
NL, 2007, pancreas, -, pmp, living
NL, 2007, heart, -, pmp, living
NL, 2007, lung, -, pmp, living
NL, 2007, heart/lung, -, pmp, living
NL, 2008, kidney, 332, num, deceased
NL, 2008, liver, 116, num, deceased
NL, 2008, pancreas, 5, num, deceased
NL, 2008, heart, 31, num, deceased
NL, 2008, lung, 14, num, deceased
NL, 2008, heart/lung, -, num, deceased
NL, 2008, kidney, 20.30, pmp, deceased
NL, 2008, liver, 7.10, pmp, deceased
NL, 2008, pancreas, 0.3, pmp, deceased
NL, 2008, heart, 1.9, pmp, deceased
NL, 2008, lung, 0.9, pmp, deceased
NL, 2008, heart/lung, -, pmp, deceased
NL, 2008, kidney, 413, num, living
NL, 2008, liver, 2, num, living
NL, 2008, pancreas, -, num, living
NL, 2008, heart, -, num, living
NL, 2008, lung, -, num, living
NL, 2008, heart/lung, -, num, living
NL, 2008, kidney, 25.20, pmp, living
NL, 2008, liver, 0.1, pmp, living
NL, 2008, pancreas, -, pmp, living
NL, 2008, heart, -, pmp, living
NL, 2008, lung, -, pmp, living
NL, 2008, heart/lung, -, pmp, living
NL, 2009, kidney, 382, num, deceased
NL, 2009, liver, 117, num, deceased
NL, 2009, pancreas, 9, num, deceased
NL, 2009, heart, 34, num, deceased
NL, 2009, lung, 20, num, deceased
NL, 2009, heart/lung, -, num, deceased
NL, 2009, kidney, 23.20, pmp, deceased
NL, 2009, liver, 7.10, pmp, deceased
NL, 2009, pancreas, 0.5, pmp, deceased
NL, 2009, heart, 2.10, pmp, deceased
NL, 2009, lung, 1.20, pmp, deceased
NL, 2009, heart/lung, -, pmp, deceased
NL, 2009, kidney, 417, num, living
NL, 2009, liver, 3, num, living
NL, 2009, pancreas, -, num, living
NL, 2009, heart, -, num, living
NL, 2009, lung, -, num, living
NL, 2009, heart/lung, -, num, living
NL, 2009, kidney, 25.30, pmp, living
NL, 2009, liver, 0.2, pmp, living
NL, 2009, pancreas, -, pmp, living
NL, 2009, heart, -, pmp, living
NL, 2009, lung, -, pmp, living
NL, 2009, heart/lung, -, pmp, living
NL, 2010, kidney, 372, num, deceased
NL, 2010, liver, 116, num, deceased
NL, 2010, pancreas, 11, num, deceased
NL, 2010, heart, 45, num, deceased
NL, 2010, lung, 5, num, deceased
NL, 2010, heart/lung, -, num, deceased
NL, 2010, kidney, 22.5, pmp, deceased
NL, 2010, liver, 7, pmp, deceased
NL, 2010, pancreas, 0.7, pmp, deceased
NL, 2010, heart, 2.70, pmp, deceased
NL, 2010, lung, 0.3, pmp, deceased
NL, 2010, heart/lung, -, pmp, deceased
NL, 2010, kidney, 473, num, living
NL, 2010, liver, 4, num, living
NL, 2010, pancreas, -, num, living
NL, 2010, heart, -, num, living
NL, 2010, lung, -, num, living
NL, 2010, heart/lung, -, num, living
NL, 2010, kidney, 28.5, pmp, living
NL, 2010, liver, 0.2, pmp, living
NL, 2010, pancreas, -, pmp, living
NL, 2010, heart, -, pmp, living
NL, 2010, lung, -, pmp, living
NL, 2010, heart/lung, -, pmp, living
NL, 2011, kidney, 420, num, deceased
NL, 2011, liver, 124, num, deceased
NL, 2011, pancreas, 22, num, deceased
NL, 2011, heart, 44, num, deceased
NL, 2011, lung, 68, num, deceased
NL, 2011, heart/lung, -, num, deceased
NL, 2011, kidney, 25.15, pmp, deceased
NL, 2011, liver, 7.43, pmp, deceased
NL, 2011, pancreas, 1.32, pmp, deceased
NL, 2011, heart, 2.63, pmp, deceased
NL, 2011, lung, 4.07, pmp, deceased
NL, 2011, heart/lung, -, pmp, deceased
NL, 2011, kidney, 440, num, living
NL, 2011, liver, 10, num, living
NL, 2011, pancreas, -, num, living
NL, 2011, heart, -, num, living
NL, 2011, lung, -, num, living
NL, 2011, heart/lung, -, num, living
NL, 2011, kidney, 26.35, pmp, living
NL, 2011, liver, 0.6, pmp, living
NL, 2011, pancreas, -, pmp, living
NL, 2011, heart, -, pmp, living
NL, 2011, lung, -, pmp, living
NL, 2011, heart/lung, -, pmp, living
NL, 2012, kidney, 476, num, deceased
NL, 2012, liver, 141, num, deceased
NL, 2012, pancreas, 37, num, deceased
NL, 2012, heart, 37, num, deceased
NL, 2012, lung, 80, num, deceased
NL, 2012, heart/lung, -, num, deceased
NL, 2012, kidney, 28.48, pmp, deceased
NL, 2012, liver, 8.43, pmp, deceased
NL, 2012, pancreas, 2.21, pmp, deceased
NL, 2012, heart, 2.21, pmp, deceased
NL, 2012, lung, 4.78, pmp, deceased
NL, 2012, heart/lung, -, pmp, deceased
NL, 2012, kidney, 485, num, living
NL, 2012, liver, 5, num, living
NL, 2012, pancreas, -, num, living
NL, 2012, heart, -, num, living
NL, 2012, lung, -, num, living
NL, 2012, heart/lung, -, num, living
NL, 2012, kidney, 29.02, pmp, living
NL, 2012, liver, 0.29, pmp, living
NL, 2012, pancreas, -, pmp, living
NL, 2012, heart, -, pmp, living
NL, 2012, lung, -, pmp, living
NL, 2012, heart/lung, -, pmp, living
NL, 2013, kidney, 435, num, deceased
NL, 2013, liver, 138, num, deceased
NL, 2013, pancreas, 32, num, deceased
NL, 2013, heart, 37, num, deceased
NL, 2013, lung, 88, num, deceased
NL, 2013, heart/lung, -, num, deceased
NL, 2013, kidney, 26.03, pmp, deceased
NL, 2013, liver, 8.24, pmp, deceased
NL, 2013, pancreas, 1.91, pmp, deceased
NL, 2013, heart, 2.21, pmp, deceased
NL, 2013, lung, 5.26, pmp, deceased
NL, 2013, heart/lung, -, pmp, deceased
NL, 2013, kidney, 520, num, living
NL, 2013, liver, 2, num, living
NL, 2013, pancreas, -, num, living
NL, 2013, heart, -, num, living
NL, 2013, lung, -, num, living
NL, 2013, heart/lung, -, num, living
NL, 2013, kidney, 31.12, pmp, living
NL, 2013, liver, 0.12, pmp, living
NL, 2013, pancreas, -, pmp, living
NL, 2013, heart, -, pmp, living
NL, 2013, lung, -, pmp, living
NL, 2013, heart/lung, -, pmp, living
NL, 2014, kidney, 0, num, deceased
NL, 2014, liver, 0, num, deceased
NL, 2014, pancreas, 2, num, deceased
NL, 2014, heart, 0, num, deceased
NL, 2014, lung, 0, num, deceased
NL, 2014, heart/lung, -, num, deceased
NL, 2014, kidney, 27.90, pmp, deceased
NL, 2014, liver, 10, pmp, deceased
NL, 2014, pancreas, 0, pmp, deceased
NL, 2014, heart, 3, pmp, deceased
NL, 2014, lung, 5.40, pmp, deceased
NL, 2014, heart/lung, -, pmp, deceased
NL, 2014, kidney, 0, num, living
NL, 2014, liver, 0, num, living
NL, 2014, pancreas, -, num, living
NL, 2014, heart, -, num, living
NL, 2014, lung, -, num, living
NL, 2014, heart/lung, -, num, living
NL, 2014, kidney, 31.70, pmp, living
NL, 2014, liver, 0.2, pmp, living
NL, 2014, pancreas, -, pmp, living
NL, 2014, heart, -, pmp, living
NL, 2014, lung, -, pmp, living
NL, 2014, heart/lung, -, pmp, living
NL, 2015, kidney, 470, num, deceased
NL, 2015, liver, 148, num, deceased
NL, 2015, pancreas, 35, num, deceased
NL, 2015, heart, 53, num, deceased
NL, 2015, lung, 78, num, deceased
NL, 2015, heart/lung, -, num, deceased
NL, 2015, kidney, 27.80, pmp, deceased
NL, 2015, liver, 8.80, pmp, deceased
NL, 2015, pancreas, 2, pmp, deceased
NL, 2015, heart, 3.20, pmp, deceased
NL, 2015, lung, 4.60, pmp, deceased
NL, 2015, heart/lung, -, pmp, deceased
NL, 2015, kidney, 0, num, living
NL, 2015, liver, 0, num, living
NL, 2015, pancreas, -, num, living
NL, 2015, heart, -, num, living
NL, 2015, lung, -, num, living
NL, 2015, heart/lung, -, num, living
NL, 2015, kidney, 30.40, pmp, living
NL, 2015, liver, 0.2, pmp, living
NL, 2015, pancreas, -, pmp, living
NL, 2015, heart, -, pmp, living
NL, 2015, lung, -, pmp, living
NL, 2015, heart/lung, -, pmp, living
NL, 2016, kidney, 426, num, deceased
NL, 2016, liver, 147, num, deceased
NL, 2016, pancreas, 25, num, deceased
NL, 2016, heart, 35, num, deceased
NL, 2016, lung, 0, num, deceased
NL, 2016, heart/lung, -, num, deceased
NL, 2016, kidney, 25.06, pmp, deceased
NL, 2016, liver, 8.65, pmp, deceased
NL, 2016, pancreas, 1.47, pmp, deceased
NL, 2016, heart, 2.06, pmp, deceased
NL, 2016, lung, 0, pmp, deceased
NL, 2016, heart/lung, -, pmp, deceased
NL, 2016, kidney, 0, num, living
NL, 2016, liver, 0, num, living
NL, 2016, pancreas, -, num, living
NL, 2016, heart, -, num, living
NL, 2016, lung, -, num, living
NL, 2016, heart/lung, -, num, living
NL, 2016, kidney, 0, pmp, living
NL, 2016, liver, 0, pmp, living
NL, 2016, pancreas, -, pmp, living
NL, 2016, heart, -, pmp, living
NL, 2016, lung, -, pmp, living
NL, 2016, heart/lung, -, pmp, living
NL, 2017, kidney, 431, num, deceased
NL, 2017, liver, 160, num, deceased
NL, 2017, pancreas, 25, num, deceased
NL, 2017, heart, 38, num, deceased
NL, 2017, lung, 74, num, deceased
NL, 2017, heart/lung, -, num, deceased
NL, 2017, kidney, 25.46, pmp, deceased
NL, 2017, liver, 9.41, pmp, deceased
NL, 2017, pancreas, 1.47, pmp, deceased
NL, 2017, heart, 2.24, pmp, deceased
NL, 2017, lung, 4.35, pmp, deceased
NL, 2017, heart/lung, -, pmp, deceased
NL, 2017, kidney, 549, num, living
NL, 2017, liver, 9, num, living
NL, 2017, pancreas, -, num, living
NL, 2017, heart, -, num, living
NL, 2017, lung, -, num, living
NL, 2017, heart/lung, -, num, living
NL, 2017, kidney, 32.43, pmp, living
NL, 2017, liver, 0.53, pmp, living
NL, 2017, pancreas, -, pmp, living
NL, 2017, heart, -, pmp, living
NL, 2017, lung, -, pmp, living
NL, 2017, heart/lung, -, pmp, living
NL, 2017, kidney, 431, num, deceased
NL, 2017, liver, 160, num, deceased
NL, 2017, pancreas, 25, num, deceased
NL, 2017, heart, 38, num, deceased
NL, 2017, lung, 74, num, deceased
NL, 2017, heart/lung, -, num, deceased
NL, 2017, kidney, 25.46, pmp, deceased
NL, 2017, liver, 9.41, pmp, deceased
NL, 2017, pancreas, 1.47, pmp, deceased
NL, 2017, heart, 2.24, pmp, deceased
NL, 2017, lung, 4.35, pmp, deceased
NL, 2017, heart/lung, -, pmp, deceased
NL, 2017, kidney, 549, num, living
NL, 2017, liver, 9, num, living
NL, 2017, pancreas, -, num, living
NL, 2017, heart, -, num, living
NL, 2017, lung, -, num, living
NL, 2017, heart/lung, -, num, living
NL, 2017, kidney, 32.43, pmp, living
NL, 2017, liver, 0.53, pmp, living
NL, 2017, pancreas, -, pmp, living
NL, 2017, heart, -, pmp, living
NL, 2017, lung, -, pmp, living
NL, 2017, heart/lung, -, pmp, living
NZ, 1993, kidney, 0, num, deceased
NZ, 1993, liver, 0, num, deceased
NZ, 1993, pancreas, 0, num, deceased
NZ, 1993, heart, 0, num, deceased
NZ, 1993, lung, 0, num, deceased
NZ, 1993, heart/lung, -, num, deceased
NZ, 1993, kidney, 0, pmp, deceased
NZ, 1993, liver, 0, pmp, deceased
NZ, 1993, pancreas, 0, pmp, deceased
NZ, 1993, heart, 0, pmp, deceased
NZ, 1993, lung, 0, pmp, deceased
NZ, 1993, heart/lung, -, pmp, deceased
NZ, 1993, kidney, 20, num, living
NZ, 1993, liver, 0, num, living
NZ, 1993, pancreas, -, num, living
NZ, 1993, heart, -, num, living
NZ, 1993, lung, -, num, living
NZ, 1993, heart/lung, -, num, living
NZ, 1993, kidney, 5.5, pmp, living
NZ, 1993, liver, 0, pmp, living
NZ, 1993, pancreas, -, pmp, living
NZ, 1993, heart, -, pmp, living
NZ, 1993, lung, -, pmp, living
NZ, 1993, heart/lung, -, pmp, living
NZ, 1994, kidney, 0, num, deceased
NZ, 1994, liver, 0, num, deceased
NZ, 1994, pancreas, 0, num, deceased
NZ, 1994, heart, 0, num, deceased
NZ, 1994, lung, 0, num, deceased
NZ, 1994, heart/lung, -, num, deceased
NZ, 1994, kidney, 0, pmp, deceased
NZ, 1994, liver, 0, pmp, deceased
NZ, 1994, pancreas, 0, pmp, deceased
NZ, 1994, heart, 0, pmp, deceased
NZ, 1994, lung, 0, pmp, deceased
NZ, 1994, heart/lung, -, pmp, deceased
NZ, 1994, kidney, 20, num, living
NZ, 1994, liver, 0, num, living
NZ, 1994, pancreas, -, num, living
NZ, 1994, heart, -, num, living
NZ, 1994, lung, -, num, living
NZ, 1994, heart/lung, -, num, living
NZ, 1994, kidney, 5.5, pmp, living
NZ, 1994, liver, 0, pmp, living
NZ, 1994, pancreas, -, pmp, living
NZ, 1994, heart, -, pmp, living
NZ, 1994, lung, -, pmp, living
NZ, 1994, heart/lung, -, pmp, living
NZ, 1995, kidney, 0, num, deceased
NZ, 1995, liver, 0, num, deceased
NZ, 1995, pancreas, 0, num, deceased
NZ, 1995, heart, 0, num, deceased
NZ, 1995, lung, 0, num, deceased
NZ, 1995, heart/lung, -, num, deceased
NZ, 1995, kidney, 0, pmp, deceased
NZ, 1995, liver, 0, pmp, deceased
NZ, 1995, pancreas, 0, pmp, deceased
NZ, 1995, heart, 0, pmp, deceased
NZ, 1995, lung, 0, pmp, deceased
NZ, 1995, heart/lung, -, pmp, deceased
NZ, 1995, kidney, 24, num, living
NZ, 1995, liver, 0, num, living
NZ, 1995, pancreas, -, num, living
NZ, 1995, heart, -, num, living
NZ, 1995, lung, -, num, living
NZ, 1995, heart/lung, -, num, living
NZ, 1995, kidney, 6.5, pmp, living
NZ, 1995, liver, 0, pmp, living
NZ, 1995, pancreas, -, pmp, living
NZ, 1995, heart, -, pmp, living
NZ, 1995, lung, -, pmp, living
NZ, 1995, heart/lung, -, pmp, living
NZ, 1996, kidney, 0, num, deceased
NZ, 1996, liver, 0, num, deceased
NZ, 1996, pancreas, 0, num, deceased
NZ, 1996, heart, 0, num, deceased
NZ, 1996, lung, 0, num, deceased
NZ, 1996, heart/lung, -, num, deceased
NZ, 1996, kidney, 0, pmp, deceased
NZ, 1996, liver, 0, pmp, deceased
NZ, 1996, pancreas, 0, pmp, deceased
NZ, 1996, heart, 0, pmp, deceased
NZ, 1996, lung, 0, pmp, deceased
NZ, 1996, heart/lung, -, pmp, deceased
NZ, 1996, kidney, 26, num, living
NZ, 1996, liver, 0, num, living
NZ, 1996, pancreas, -, num, living
NZ, 1996, heart, -, num, living
NZ, 1996, lung, -, num, living
NZ, 1996, heart/lung, -, num, living
NZ, 1996, kidney, 6.90, pmp, living
NZ, 1996, liver, 0, pmp, living
NZ, 1996, pancreas, -, pmp, living
NZ, 1996, heart, -, pmp, living
NZ, 1996, lung, -, pmp, living
NZ, 1996, heart/lung, -, pmp, living
NZ, 1997, kidney, 0, num, deceased
NZ, 1997, liver, 0, num, deceased
NZ, 1997, pancreas, 0, num, deceased
NZ, 1997, heart, 0, num, deceased
NZ, 1997, lung, 0, num, deceased
NZ, 1997, heart/lung, -, num, deceased
NZ, 1997, kidney, 0, pmp, deceased
NZ, 1997, liver, 0, pmp, deceased
NZ, 1997, pancreas, 0, pmp, deceased
NZ, 1997, heart, 0, pmp, deceased
NZ, 1997, lung, 0, pmp, deceased
NZ, 1997, heart/lung, -, pmp, deceased
NZ, 1997, kidney, 31, num, living
NZ, 1997, liver, 0, num, living
NZ, 1997, pancreas, -, num, living
NZ, 1997, heart, -, num, living
NZ, 1997, lung, -, num, living
NZ, 1997, heart/lung, -, num, living
NZ, 1997, kidney, 8.10, pmp, living
NZ, 1997, liver, 0, pmp, living
NZ, 1997, pancreas, -, pmp, living
NZ, 1997, heart, -, pmp, living
NZ, 1997, lung, -, pmp, living
NZ, 1997, heart/lung, -, pmp, living
NZ, 1998, kidney, 0, num, deceased
NZ, 1998, liver, 0, num, deceased
NZ, 1998, pancreas, 0, num, deceased
NZ, 1998, heart, 0, num, deceased
NZ, 1998, lung, 0, num, deceased
NZ, 1998, heart/lung, -, num, deceased
NZ, 1998, kidney, 0, pmp, deceased
NZ, 1998, liver, 0, pmp, deceased
NZ, 1998, pancreas, 0, pmp, deceased
NZ, 1998, heart, 0, pmp, deceased
NZ, 1998, lung, 0, pmp, deceased
NZ, 1998, heart/lung, -, pmp, deceased
NZ, 1998, kidney, 31, num, living
NZ, 1998, liver, 0, num, living
NZ, 1998, pancreas, -, num, living
NZ, 1998, heart, -, num, living
NZ, 1998, lung, -, num, living
NZ, 1998, heart/lung, -, num, living
NZ, 1998, kidney, 8.10, pmp, living
NZ, 1998, liver, 0, pmp, living
NZ, 1998, pancreas, -, pmp, living
NZ, 1998, heart, -, pmp, living
NZ, 1998, lung, -, pmp, living
NZ, 1998, heart/lung, -, pmp, living
NZ, 1999, kidney, 0, num, deceased
NZ, 1999, liver, 0, num, deceased
NZ, 1999, pancreas, 0, num, deceased
NZ, 1999, heart, 0, num, deceased
NZ, 1999, lung, 0, num, deceased
NZ, 1999, heart/lung, -, num, deceased
NZ, 1999, kidney, 0, pmp, deceased
NZ, 1999, liver, 0, pmp, deceased
NZ, 1999, pancreas, 0, pmp, deceased
NZ, 1999, heart, 0, pmp, deceased
NZ, 1999, lung, 0, pmp, deceased
NZ, 1999, heart/lung, -, pmp, deceased
NZ, 1999, kidney, 42, num, living
NZ, 1999, liver, 0, num, living
NZ, 1999, pancreas, -, num, living
NZ, 1999, heart, -, num, living
NZ, 1999, lung, -, num, living
NZ, 1999, heart/lung, -, num, living
NZ, 1999, kidney, 10.90, pmp, living
NZ, 1999, liver, 0, pmp, living
NZ, 1999, pancreas, -, pmp, living
NZ, 1999, heart, -, pmp, living
NZ, 1999, lung, -, pmp, living
NZ, 1999, heart/lung, -, pmp, living
NZ, 2000, kidney, 72, num, deceased
NZ, 2000, liver, 34, num, deceased
NZ, 2000, pancreas, 0, num, deceased
NZ, 2000, heart, 13, num, deceased
NZ, 2000, lung, 6, num, deceased
NZ, 2000, heart/lung, -, num, deceased
NZ, 2000, kidney, 18.60, pmp, deceased
NZ, 2000, liver, 8.80, pmp, deceased
NZ, 2000, pancreas, 0, pmp, deceased
NZ, 2000, heart, 3.40, pmp, deceased
NZ, 2000, lung, 1.5, pmp, deceased
NZ, 2000, heart/lung, -, pmp, deceased
NZ, 2000, kidney, 31, num, living
NZ, 2000, liver, 0, num, living
NZ, 2000, pancreas, -, num, living
NZ, 2000, heart, -, num, living
NZ, 2000, lung, -, num, living
NZ, 2000, heart/lung, -, num, living
NZ, 2000, kidney, 8, pmp, living
NZ, 2000, liver, 0, pmp, living
NZ, 2000, pancreas, -, pmp, living
NZ, 2000, heart, -, pmp, living
NZ, 2000, lung, -, pmp, living
NZ, 2000, heart/lung, -, pmp, living
NZ, 2001, kidney, 64, num, deceased
NZ, 2001, liver, 29, num, deceased
NZ, 2001, pancreas, 0, num, deceased
NZ, 2001, heart, 15, num, deceased
NZ, 2001, lung, 2, num, deceased
NZ, 2001, heart/lung, -, num, deceased
NZ, 2001, kidney, 16.5, pmp, deceased
NZ, 2001, liver, 7.40, pmp, deceased
NZ, 2001, pancreas, 0, pmp, deceased
NZ, 2001, heart, 3.80, pmp, deceased
NZ, 2001, lung, 0.5, pmp, deceased
NZ, 2001, heart/lung, -, pmp, deceased
NZ, 2001, kidney, 43, num, living
NZ, 2001, liver, 0, num, living
NZ, 2001, pancreas, -, num, living
NZ, 2001, heart, -, num, living
NZ, 2001, lung, -, num, living
NZ, 2001, heart/lung, -, num, living
NZ, 2001, kidney, 11, pmp, living
NZ, 2001, liver, 0, pmp, living
NZ, 2001, pancreas, -, pmp, living
NZ, 2001, heart, -, pmp, living
NZ, 2001, lung, -, pmp, living
NZ, 2001, heart/lung, -, pmp, living
NZ, 2002, kidney, 67, num, deceased
NZ, 2002, liver, 27, num, deceased
NZ, 2002, pancreas, 0, num, deceased
NZ, 2002, heart, 9, num, deceased
NZ, 2002, lung, 3, num, deceased
NZ, 2002, heart/lung, -, num, deceased
NZ, 2002, kidney, 16.90, pmp, deceased
NZ, 2002, liver, 6.80, pmp, deceased
NZ, 2002, pancreas, 0, pmp, deceased
NZ, 2002, heart, 2.20, pmp, deceased
NZ, 2002, lung, 0.7, pmp, deceased
NZ, 2002, heart/lung, -, pmp, deceased
NZ, 2002, kidney, 48, num, living
NZ, 2002, liver, 0, num, living
NZ, 2002, pancreas, -, num, living
NZ, 2002, heart, -, num, living
NZ, 2002, lung, -, num, living
NZ, 2002, heart/lung, -, num, living
NZ, 2002, kidney, 12.10, pmp, living
NZ, 2002, liver, 0, pmp, living
NZ, 2002, pancreas, -, pmp, living
NZ, 2002, heart, -, pmp, living
NZ, 2002, lung, -, pmp, living
NZ, 2002, heart/lung, -, pmp, living
NZ, 2003, kidney, 58, num, deceased
NZ, 2003, liver, 25, num, deceased
NZ, 2003, pancreas, 0, num, deceased
NZ, 2003, heart, 25, num, deceased
NZ, 2003, lung, 9, num, deceased
NZ, 2003, heart/lung, -, num, deceased
NZ, 2003, kidney, 14.40, pmp, deceased
NZ, 2003, liver, 6.20, pmp, deceased
NZ, 2003, pancreas, 0, pmp, deceased
NZ, 2003, heart, 6.20, pmp, deceased
NZ, 2003, lung, 2.20, pmp, deceased
NZ, 2003, heart/lung, -, pmp, deceased
NZ, 2003, kidney, 44, num, living
NZ, 2003, liver, 0, num, living
NZ, 2003, pancreas, -, num, living
NZ, 2003, heart, -, num, living
NZ, 2003, lung, -, num, living
NZ, 2003, heart/lung, -, num, living
NZ, 2003, kidney, 10.90, pmp, living
NZ, 2003, liver, 0, pmp, living
NZ, 2003, pancreas, -, pmp, living
NZ, 2003, heart, -, pmp, living
NZ, 2003, lung, -, pmp, living
NZ, 2003, heart/lung, -, pmp, living
NZ, 2004, kidney, 52, num, deceased
NZ, 2004, liver, 33, num, deceased
NZ, 2004, pancreas, 0, num, deceased
NZ, 2004, heart, 6, num, deceased
NZ, 2004, lung, 2, num, deceased
NZ, 2004, heart/lung, -, num, deceased
NZ, 2004, kidney, 12.70, pmp, deceased
NZ, 2004, liver, 8, pmp, deceased
NZ, 2004, pancreas, 0, pmp, deceased
NZ, 2004, heart, 1.40, pmp, deceased
NZ, 2004, lung, 0.4, pmp, deceased
NZ, 2004, heart/lung, -, pmp, deceased
NZ, 2004, kidney, 48, num, living
NZ, 2004, liver, 0, num, living
NZ, 2004, pancreas, -, num, living
NZ, 2004, heart, -, num, living
NZ, 2004, lung, -, num, living
NZ, 2004, heart/lung, -, num, living
NZ, 2004, kidney, 11.70, pmp, living
NZ, 2004, liver, 0, pmp, living
NZ, 2004, pancreas, -, pmp, living
NZ, 2004, heart, -, pmp, living
NZ, 2004, lung, -, pmp, living
NZ, 2004, heart/lung, -, pmp, living
NZ, 2005, kidney, 49, num, deceased
NZ, 2005, liver, 18, num, deceased
NZ, 2005, pancreas, 0, num, deceased
NZ, 2005, heart, 16, num, deceased
NZ, 2005, lung, 1, num, deceased
NZ, 2005, heart/lung, -, num, deceased
NZ, 2005, kidney, 11.90, pmp, deceased
NZ, 2005, liver, 4.30, pmp, deceased
NZ, 2005, pancreas, 0, pmp, deceased
NZ, 2005, heart, 3.9, pmp, deceased
NZ, 2005, lung, 0.2, pmp, deceased
NZ, 2005, heart/lung, -, pmp, deceased
NZ, 2005, kidney, 46, num, living
NZ, 2005, liver, 4, num, living
NZ, 2005, pancreas, -, num, living
NZ, 2005, heart, -, num, living
NZ, 2005, lung, -, num, living
NZ, 2005, heart/lung, -, num, living
NZ, 2005, kidney, 11.10, pmp, living
NZ, 2005, liver, 1, pmp, living
NZ, 2005, pancreas, -, pmp, living
NZ, 2005, heart, -, pmp, living
NZ, 2005, lung, -, pmp, living
NZ, 2005, heart/lung, -, pmp, living
NZ, 2006, kidney, 35, num, deceased
NZ, 2006, liver, 20, num, deceased
NZ, 2006, pancreas, 0, num, deceased
NZ, 2006, heart, 9, num, deceased
NZ, 2006, lung, 2, num, deceased
NZ, 2006, heart/lung, -, num, deceased
NZ, 2006, kidney, 8.40, pmp, deceased
NZ, 2006, liver, 4.70, pmp, deceased
NZ, 2006, pancreas, 0, pmp, deceased
NZ, 2006, heart, 2.10, pmp, deceased
NZ, 2006, lung, 1.7, pmp, deceased
NZ, 2006, heart/lung, -, pmp, deceased
NZ, 2006, kidney, 49, num, living
NZ, 2006, liver, 4, num, living
NZ, 2006, pancreas, -, num, living
NZ, 2006, heart, -, num, living
NZ, 2006, lung, -, num, living
NZ, 2006, heart/lung, -, num, living
NZ, 2006, kidney, 11.70, pmp, living
NZ, 2006, liver, 1, pmp, living
NZ, 2006, pancreas, -, pmp, living
NZ, 2006, heart, -, pmp, living
NZ, 2006, lung, -, pmp, living
NZ, 2006, heart/lung, -, pmp, living
NZ, 2007, kidney, 64, num, deceased
NZ, 2007, liver, 29, num, deceased
NZ, 2007, pancreas, 0, num, deceased
NZ, 2007, heart, 12, num, deceased
NZ, 2007, lung, 0, num, deceased
NZ, 2007, heart/lung, -, num, deceased
NZ, 2007, kidney, 15.10, pmp, deceased
NZ, 2007, liver, 6.80, pmp, deceased
NZ, 2007, pancreas, 0, pmp, deceased
NZ, 2007, heart, 2.80, pmp, deceased
NZ, 2007, lung, 0, pmp, deceased
NZ, 2007, heart/lung, -, pmp, deceased
NZ, 2007, kidney, 58, num, living
NZ, 2007, liver, 4, num, living
NZ, 2007, pancreas, -, num, living
NZ, 2007, heart, -, num, living
NZ, 2007, lung, -, num, living
NZ, 2007, heart/lung, -, num, living
NZ, 2007, kidney, 13.70, pmp, living
NZ, 2007, liver, 0.9, pmp, living
NZ, 2007, pancreas, -, pmp, living
NZ, 2007, heart, -, pmp, living
NZ, 2007, lung, -, pmp, living
NZ, 2007, heart/lung, -, pmp, living
NZ, 2008, kidney, 48, num, deceased
NZ, 2008, liver, 20, num, deceased
NZ, 2008, pancreas, 0, num, deceased
NZ, 2008, heart, 10, num, deceased
