CA, 1993, kidney, 0, num, deceased
CY, 2013, kidney, 23, num, living
CY, 2013, liver, 0, num, living
CY, 2013, pancreas, -, num, living
CY, 2013, heart, -, num, living
CY, 2013, lung, -, num, living
CY, 2013, heart/lung, -, num, living
CY, 2013, kidney, 29.75, pmp, living
CY, 2013, liver, 0, pmp, living
CY, 2013, pancreas, -, pmp, living
CY, 2013, heart, -, pmp, living
CY, 2013, lung, -, pmp, living
CY, 2013, heart/lung, -, pmp, living
CY, 2014, kidney, 5, num, deceased
CY, 2014, liver, 0, num, deceased
CY, 2014, pancreas, 0, num, deceased
CY, 2014, heart, 0, num, deceased
CY, 2014, lung, 0, num, deceased
CY, 2014, heart/lung, -, num, deceased
CY, 2014, kidney, 6.47, pmp, deceased
CY, 2014, liver, 0, pmp, deceased
CY, 2014, pancreas, 0, pmp, deceased
CY, 2014, heart, 0, pmp, deceased
CY, 2014, lung, 0, pmp, deceased
CY, 2014, heart/lung, -, pmp, deceased
CY, 2014, kidney, 22, num, living
CY, 2014, liver, 0, num, living
CY, 2014, pancreas, -, num, living
CY, 2014, heart, -, num, living
CY, 2014, lung, -, num, living
CY, 2014, heart/lung, -, num, living
CY, 2014, kidney, 28.46, pmp, living
CY, 2014, liver, 0, pmp, living
CY, 2014, pancreas, -, pmp, living
CY, 2014, heart, -, pmp, living
CY, 2014, lung, -, pmp, living
CY, 2014, heart/lung, -, pmp, living
CY, 2015, kidney, 1, num, deceased
CY, 2015, liver, 0, num, deceased
CY, 2015, pancreas, 0, num, deceased
CY, 2015, heart, 0, num, deceased
CY, 2015, lung, 0, num, deceased
CY, 2015, heart/lung, -, num, deceased
CY, 2015, kidney, 1.29, pmp, deceased
CY, 2015, liver, 0, pmp, deceased
CY, 2015, pancreas, 0, pmp, deceased
CY, 2015, heart, 0, pmp, deceased
CY, 2015, lung, 0, pmp, deceased
CY, 2015, heart/lung, -, pmp, deceased
CY, 2015, kidney, 19, num, living
CY, 2015, liver, 0, num, living
CY, 2015, pancreas, -, num, living
CY, 2015, heart, -, num, living
CY, 2015, lung, -, num, living
CY, 2015, heart/lung, -, num, living
CY, 2015, kidney, 24.58, pmp, living
CY, 2015, liver, 0, pmp, living
CY, 2015, pancreas, -, pmp, living
CY, 2015, heart, -, pmp, living
CY, 2015, lung, -, pmp, living
CY, 2015, heart/lung, -, pmp, living
CY, 2016, kidney, 4, num, deceased
CY, 2016, liver, 0, num, deceased
CY, 2016, pancreas, 0, num, deceased
CY, 2016, heart, 0, num, deceased
CY, 2016, lung, 0, num, deceased
CY, 2016, heart/lung, -, num, deceased
CY, 2016, kidney, 3.33, pmp, deceased
CY, 2016, liver, 0, pmp, deceased
CY, 2016, pancreas, 0, pmp, deceased
CY, 2016, heart, 0, pmp, deceased
CY, 2016, lung, 0, pmp, deceased
CY, 2016, heart/lung, -, pmp, deceased
CY, 2016, kidney, 15, num, living
CY, 2016, liver, 0, num, living
CY, 2016, pancreas, -, num, living
CY, 2016, heart, -, num, living
CY, 2016, lung, -, num, living
CY, 2016, heart/lung, -, num, living
CY, 2016, kidney, 12.5, pmp, living
CY, 2016, liver, 0, pmp, living
CY, 2016, pancreas, -, pmp, living
CY, 2016, heart, -, pmp, living
CY, 2016, lung, -, pmp, living
CY, 2016, heart/lung, -, pmp, living
CY, 2017, kidney, 10, num, deceased
CY, 2017, liver, 0, num, deceased
CY, 2017, pancreas, 0, num, deceased
CY, 2017, heart, 0, num, deceased
CY, 2017, lung, 0, num, deceased
CY, 2017, heart/lung, -, num, deceased
CY, 2017, kidney, 11.69, pmp, deceased
CY, 2017, liver, 0, pmp, deceased
CY, 2017, pancreas, 0, pmp, deceased
CY, 2017, heart, 0, pmp, deceased
CY, 2017, lung, 0, pmp, deceased
CY, 2017, heart/lung, -, pmp, deceased
CY, 2017, kidney, 10, num, living
CY, 2017, liver, 0, num, living
CY, 2017, pancreas, -, num, living
CY, 2017, heart, -, num, living
CY, 2017, lung, -, num, living
CY, 2017, heart/lung, -, num, living
CY, 2017, kidney, 11.69, pmp, living
CY, 2017, liver, 0, pmp, living
CY, 2017, pancreas, -, pmp, living
CY, 2017, heart, -, pmp, living
CY, 2017, lung, -, pmp, living
CY, 2017, heart/lung, -, pmp, living
CY, 2017, kidney, 10, num, deceased
CY, 2017, liver, 0, num, deceased
CY, 2017, pancreas, 0, num, deceased
CY, 2017, heart, 0, num, deceased
CY, 2017, lung, 0, num, deceased
CY, 2017, heart/lung, -, num, deceased
CY, 2017, kidney, 11.69, pmp, deceased
CY, 2017, liver, 0, pmp, deceased
CY, 2017, pancreas, 0, pmp, deceased
CY, 2017, heart, 0, pmp, deceased
CY, 2017, lung, 0, pmp, deceased
CY, 2017, heart/lung, -, pmp, deceased
CY, 2017, kidney, 10, num, living
CY, 2017, liver, 0, num, living
CY, 2017, pancreas, -, num, living
CY, 2017, heart, -, num, living
CY, 2017, lung, -, num, living
CY, 2017, heart/lung, -, num, living
CY, 2017, kidney, 11.69, pmp, living
CY, 2017, liver, 0, pmp, living
CY, 2017, pancreas, -, pmp, living
CY, 2017, heart, -, pmp, living
CY, 2017, lung, -, pmp, living
CY, 2017, heart/lung, -, pmp, living
CZ, 1993, kidney, 0, num, deceased
CZ, 1993, liver, 0, num, deceased
CZ, 1993, pancreas, 0, num, deceased
CZ, 1993, heart, 0, num, deceased
CZ, 1993, lung, 0, num, deceased
CZ, 1993, heart/lung, -, num, deceased
CZ, 1993, kidney, 0, pmp, deceased
CZ, 1993, liver, 0, pmp, deceased
CZ, 1993, pancreas, 0, pmp, deceased
CZ, 1993, heart, 0, pmp, deceased
CZ, 1993, lung, 0, pmp, deceased
CZ, 1993, heart/lung, -, pmp, deceased
CZ, 1993, kidney, 1, num, living
CZ, 1993, liver, 0, num, living
CZ, 1993, pancreas, -, num, living
CZ, 1993, heart, -, num, living
CZ, 1993, lung, -, num, living
CZ, 1993, heart/lung, -, num, living
CZ, 1993, kidney, 9.30, pmp, living
CZ, 1993, liver, 0, pmp, living
CZ, 1993, pancreas, -, pmp, living
CZ, 1993, heart, -, pmp, living
CZ, 1993, lung, -, pmp, living
CZ, 1993, heart/lung, -, pmp, living
CZ, 1994, kidney, 0, num, deceased
CZ, 1994, liver, 0, num, deceased
CZ, 1994, pancreas, 0, num, deceased
CZ, 1994, heart, 0, num, deceased
CZ, 1994, lung, 0, num, deceased
CZ, 1994, heart/lung, -, num, deceased
CZ, 1994, kidney, 0, pmp, deceased
CZ, 1994, liver, 0, pmp, deceased
CZ, 1994, pancreas, 0, pmp, deceased
CZ, 1994, heart, 0, pmp, deceased
CZ, 1994, lung, 0, pmp, deceased
CZ, 1994, heart/lung, -, pmp, deceased
CZ, 1994, kidney, 2, num, living
CZ, 1994, liver, 0, num, living
CZ, 1994, pancreas, -, num, living
CZ, 1994, heart, -, num, living
CZ, 1994, lung, -, num, living
CZ, 1994, heart/lung, -, num, living
CZ, 1994, kidney, 0.1, pmp, living
CZ, 1994, liver, 0, pmp, living
CZ, 1994, pancreas, -, pmp, living
CZ, 1994, heart, -, pmp, living
CZ, 1994, lung, -, pmp, living
CZ, 1994, heart/lung, -, pmp, living
CZ, 1995, kidney, 0, num, deceased
CZ, 1995, liver, 0, num, deceased
CZ, 1995, pancreas, 0, num, deceased
CZ, 1995, heart, 0, num, deceased
CZ, 1995, lung, 0, num, deceased
CZ, 1995, heart/lung, -, num, deceased
CZ, 1995, kidney, 0, pmp, deceased
CZ, 1995, liver, 0, pmp, deceased
CZ, 1995, pancreas, 0, pmp, deceased
CZ, 1995, heart, 0, pmp, deceased
CZ, 1995, lung, 0, pmp, deceased
CZ, 1995, heart/lung, -, pmp, deceased
CZ, 1995, kidney, 4, num, living
CZ, 1995, liver, 0, num, living
CZ, 1995, pancreas, -, num, living
CZ, 1995, heart, -, num, living
CZ, 1995, lung, -, num, living
CZ, 1995, heart/lung, -, num, living
CZ, 1995, kidney, 0.3, pmp, living
CZ, 1995, liver, 0, pmp, living
CZ, 1995, pancreas, -, pmp, living
CZ, 1995, heart, -, pmp, living
CZ, 1995, lung, -, pmp, living
CZ, 1995, heart/lung, -, pmp, living
CZ, 1996, kidney, 0, num, deceased
CZ, 1996, liver, 0, num, deceased
CZ, 1996, pancreas, 0, num, deceased
CZ, 1996, heart, 0, num, deceased
CZ, 1996, lung, 0, num, deceased
CZ, 1996, heart/lung, -, num, deceased
CZ, 1996, kidney, 0, pmp, deceased
CZ, 1996, liver, 0, pmp, deceased
CZ, 1996, pancreas, 0, pmp, deceased
CZ, 1996, heart, 0, pmp, deceased
CZ, 1996, lung, 0, pmp, deceased
CZ, 1996, heart/lung, -, pmp, deceased
CZ, 1996, kidney, 5, num, living
CZ, 1996, liver, 0, num, living
CZ, 1996, pancreas, -, num, living
CZ, 1996, heart, -, num, living
CZ, 1996, lung, -, num, living
CZ, 1996, heart/lung, -, num, living
CZ, 1996, kidney, 0.4, pmp, living
CZ, 1996, liver, 0, pmp, living
CZ, 1996, pancreas, -, pmp, living
CZ, 1996, heart, -, pmp, living
CZ, 1996, lung, -, pmp, living
CZ, 1996, heart/lung, -, pmp, living
CZ, 1997, kidney, 0, num, deceased
CZ, 1997, liver, 0, num, deceased
CZ, 1997, pancreas, 0, num, deceased
CZ, 1997, heart, 0, num, deceased
CZ, 1997, lung, 0, num, deceased
CZ, 1997, heart/lung, -, num, deceased
CZ, 1997, kidney, 0, pmp, deceased
CZ, 1997, liver, 0, pmp, deceased
CZ, 1997, pancreas, 0, pmp, deceased
CZ, 1997, heart, 0, pmp, deceased
CZ, 1997, lung, 0, pmp, deceased
CZ, 1997, heart/lung, -, pmp, deceased
CZ, 1997, kidney, 12, num, living
CZ, 1997, liver, 0, num, living
CZ, 1997, pancreas, -, num, living
CZ, 1997, heart, -, num, living
CZ, 1997, lung, -, num, living
CZ, 1997, heart/lung, -, num, living
CZ, 1997, kidney, 1.10, pmp, living
CZ, 1997, liver, 0, pmp, living
CZ, 1997, pancreas, -, pmp, living
CZ, 1997, heart, -, pmp, living
CZ, 1997, lung, -, pmp, living
CZ, 1997, heart/lung, -, pmp, living
CZ, 1998, kidney, 0, num, deceased
CZ, 1998, liver, 0, num, deceased
CZ, 1998, pancreas, 0, num, deceased
CZ, 1998, heart, 0, num, deceased
CZ, 1998, lung, 0, num, deceased
CZ, 1998, heart/lung, -, num, deceased
CZ, 1998, kidney, 0, pmp, deceased
CZ, 1998, liver, 0, pmp, deceased
CZ, 1998, pancreas, 0, pmp, deceased
CZ, 1998, heart, 0, pmp, deceased
CZ, 1998, lung, 0, pmp, deceased
CZ, 1998, heart/lung, -, pmp, deceased
CZ, 1998, kidney, 7, num, living
CZ, 1998, liver, 0, num, living
CZ, 1998, pancreas, -, num, living
CZ, 1998, heart, -, num, living
CZ, 1998, lung, -, num, living
CZ, 1998, heart/lung, -, num, living
CZ, 1998, kidney, 0.6, pmp, living
CZ, 1998, liver, 0, pmp, living
CZ, 1998, pancreas, -, pmp, living
CZ, 1998, heart, -, pmp, living
CZ, 1998, lung, -, pmp, living
CZ, 1998, heart/lung, -, pmp, living
CZ, 1999, kidney, 0, num, deceased
CZ, 1999, liver, 0, num, deceased
CZ, 1999, pancreas, 0, num, deceased
CZ, 1999, heart, 0, num, deceased
CZ, 1999, lung, 0, num, deceased
CZ, 1999, heart/lung, -, num, deceased
CZ, 1999, kidney, 0, pmp, deceased
CZ, 1999, liver, 0, pmp, deceased
CZ, 1999, pancreas, 0, pmp, deceased
CZ, 1999, heart, 0, pmp, deceased
CZ, 1999, lung, 0, pmp, deceased
CZ, 1999, heart/lung, -, pmp, deceased
CZ, 1999, kidney, 17, num, living
CZ, 1999, liver, 0, num, living
CZ, 1999, pancreas, -, num, living
CZ, 1999, heart, -, num, living
CZ, 1999, lung, -, num, living
CZ, 1999, heart/lung, -, num, living
CZ, 1999, kidney, 1.60, pmp, living
CZ, 1999, liver, 0, pmp, living
CZ, 1999, pancreas, -, pmp, living
CZ, 1999, heart, -, pmp, living
CZ, 1999, lung, -, pmp, living
CZ, 1999, heart/lung, -, pmp, living
CZ, 2000, kidney, 0, num, deceased
CZ, 2000, liver, 0, num, deceased
CZ, 2000, pancreas, 0, num, deceased
CZ, 2000, heart, 0, num, deceased
CZ, 2000, lung, 0, num, deceased
CZ, 2000, heart/lung, -, num, deceased
CZ, 2000, kidney, 0, pmp, deceased
CZ, 2000, liver, 0, pmp, deceased
CZ, 2000, pancreas, 0, pmp, deceased
CZ, 2000, heart, 0, pmp, deceased
CZ, 2000, lung, 0, pmp, deceased
CZ, 2000, heart/lung, -, pmp, deceased
CZ, 2000, kidney, 19, num, living
CZ, 2000, liver, 0, num, living
CZ, 2000, pancreas, -, num, living
CZ, 2000, heart, -, num, living
CZ, 2000, lung, -, num, living
CZ, 2000, heart/lung, -, num, living
CZ, 2000, kidney, 1.8, pmp, living
CZ, 2000, liver, 0, pmp, living
CZ, 2000, pancreas, -, pmp, living
CZ, 2000, heart, -, pmp, living
CZ, 2000, lung, -, pmp, living
CZ, 2000, heart/lung, -, pmp, living
CZ, 2001, kidney, 290, num, deceased
CZ, 2001, liver, 58, num, deceased
CZ, 2001, pancreas, 0, num, deceased
CZ, 2001, heart, 49, num, deceased
CZ, 2001, lung, 5, num, deceased
CZ, 2001, heart/lung, -, num, deceased
CZ, 2001, kidney, 28.20, pmp, deceased
CZ, 2001, liver, 5.60, pmp, deceased
CZ, 2001, pancreas, 0, pmp, deceased
CZ, 2001, heart, 4.70, pmp, deceased
CZ, 2001, lung, 0.4, pmp, deceased
CZ, 2001, heart/lung, -, pmp, deceased
CZ, 2001, kidney, 18, num, living
CZ, 2001, liver, 0, num, living
CZ, 2001, pancreas, -, num, living
CZ, 2001, heart, -, num, living
CZ, 2001, lung, -, num, living
CZ, 2001, heart/lung, -, num, living
CZ, 2001, kidney, 1.7, pmp, living
CZ, 2001, liver, 0, pmp, living
CZ, 2001, pancreas, -, pmp, living
CZ, 2001, heart, -, pmp, living
CZ, 2001, lung, -, pmp, living
CZ, 2001, heart/lung, -, pmp, living
CZ, 2002, kidney, 271, num, deceased
CZ, 2002, liver, 62, num, deceased
CZ, 2002, pancreas, 0, num, deceased
CZ, 2002, heart, 54, num, deceased
CZ, 2002, lung, 0, num, deceased
CZ, 2002, heart/lung, -, num, deceased
CZ, 2002, kidney, 26.40, pmp, deceased
CZ, 2002, liver, 6, pmp, deceased
CZ, 2002, pancreas, 0, pmp, deceased
CZ, 2002, heart, 5.20, pmp, deceased
CZ, 2002, lung, 0, pmp, deceased
CZ, 2002, heart/lung, -, pmp, deceased
CZ, 2002, kidney, 55, num, living
CZ, 2002, liver, 0, num, living
CZ, 2002, pancreas, -, num, living
CZ, 2002, heart, -, num, living
CZ, 2002, lung, -, num, living
CZ, 2002, heart/lung, -, num, living
CZ, 2002, kidney, 5.30, pmp, living
CZ, 2002, liver, 0, pmp, living
CZ, 2002, pancreas, -, pmp, living
CZ, 2002, heart, -, pmp, living
CZ, 2002, lung, -, pmp, living
CZ, 2002, heart/lung, -, pmp, living
CZ, 2003, kidney, 352, num, deceased
CZ, 2003, liver, 64, num, deceased
CZ, 2003, pancreas, 6, num, deceased
CZ, 2003, heart, 52, num, deceased
CZ, 2003, lung, 0, num, deceased
CZ, 2003, heart/lung, -, num, deceased
CZ, 2003, kidney, 34.20, pmp, deceased
CZ, 2003, liver, 6.20, pmp, deceased
CZ, 2003, pancreas, 0.5, pmp, deceased
CZ, 2003, heart, 5, pmp, deceased
CZ, 2003, lung, 0, pmp, deceased
CZ, 2003, heart/lung, -, pmp, deceased
CZ, 2003, kidney, 48, num, living
CZ, 2003, liver, 1, num, living
CZ, 2003, pancreas, -, num, living
CZ, 2003, heart, -, num, living
CZ, 2003, lung, -, num, living
CZ, 2003, heart/lung, -, num, living
CZ, 2003, kidney, 4.60, pmp, living
CZ, 2003, liver, 0, pmp, living
CZ, 2003, pancreas, -, pmp, living
CZ, 2003, heart, -, pmp, living
CZ, 2003, lung, -, pmp, living
CZ, 2003, heart/lung, -, pmp, living
CZ, 2004, kidney, 387, num, deceased
CZ, 2004, liver, 82, num, deceased
CZ, 2004, pancreas, 8, num, deceased
CZ, 2004, heart, 48, num, deceased
CZ, 2004, lung, 3, num, deceased
CZ, 2004, heart/lung, -, num, deceased
CZ, 2004, kidney, 37.90, pmp, deceased
CZ, 2004, liver, 8, pmp, deceased
CZ, 2004, pancreas, 0.8, pmp, deceased
CZ, 2004, heart, 4.70, pmp, deceased
CZ, 2004, lung, 0.3, pmp, deceased
CZ, 2004, heart/lung, -, pmp, deceased
CZ, 2004, kidney, 38, num, living
CZ, 2004, liver, 1, num, living
CZ, 2004, pancreas, -, num, living
CZ, 2004, heart, -, num, living
CZ, 2004, lung, -, num, living
CZ, 2004, heart/lung, -, num, living
CZ, 2004, kidney, 3.70, pmp, living
CZ, 2004, liver, 0.1, pmp, living
CZ, 2004, pancreas, -, pmp, living
CZ, 2004, heart, -, pmp, living
CZ, 2004, lung, -, pmp, living
CZ, 2004, heart/lung, -, pmp, living
CZ, 2005, kidney, 367, num, deceased
CZ, 2005, liver, 79, num, deceased
CZ, 2005, pancreas, 1, num, deceased
CZ, 2005, heart, 61, num, deceased
CZ, 2005, lung, 6, num, deceased
CZ, 2005, heart/lung, -, num, deceased
CZ, 2005, kidney, 35.70, pmp, deceased
CZ, 2005, liver, 7.70, pmp, deceased
CZ, 2005, pancreas, 0.1, pmp, deceased
CZ, 2005, heart, 5.90, pmp, deceased
CZ, 2005, lung, 0.6, pmp, deceased
CZ, 2005, heart/lung, -, pmp, deceased
CZ, 2005, kidney, 27, num, living
CZ, 2005, liver, 0, num, living
CZ, 2005, pancreas, -, num, living
CZ, 2005, heart, -, num, living
CZ, 2005, lung, -, num, living
CZ, 2005, heart/lung, -, num, living
CZ, 2005, kidney, 2.60, pmp, living
CZ, 2005, liver, 0, pmp, living
CZ, 2005, pancreas, -, pmp, living
CZ, 2005, heart, -, pmp, living
CZ, 2005, lung, -, pmp, living
CZ, 2005, heart/lung, -, pmp, living
CZ, 2006, kidney, 340, num, deceased
CZ, 2006, liver, 93, num, deceased
CZ, 2006, pancreas, 3, num, deceased
CZ, 2006, heart, 57, num, deceased
CZ, 2006, lung, 7, num, deceased
CZ, 2006, heart/lung, -, num, deceased
CZ, 2006, kidney, 33.10, pmp, deceased
CZ, 2006, liver, 9.10, pmp, deceased
CZ, 2006, pancreas, 0.3, pmp, deceased
CZ, 2006, heart, 5.5, pmp, deceased
CZ, 2006, lung, 0.7, pmp, deceased
CZ, 2006, heart/lung, -, pmp, deceased
CZ, 2006, kidney, 33, num, living
CZ, 2006, liver, 0, num, living
CZ, 2006, pancreas, -, num, living
CZ, 2006, heart, -, num, living
CZ, 2006, lung, -, num, living
CZ, 2006, heart/lung, -, num, living
CZ, 2006, kidney, 3.20, pmp, living
CZ, 2006, liver, 0, pmp, living
CZ, 2006, pancreas, -, pmp, living
CZ, 2006, heart, -, pmp, living
CZ, 2006, lung, -, pmp, living
CZ, 2006, heart/lung, -, pmp, living
CZ, 2007, kidney, 360, num, deceased
CZ, 2007, liver, 115, num, deceased
CZ, 2007, pancreas, 5, num, deceased
CZ, 2007, heart, 69, num, deceased
CZ, 2007, lung, 7, num, deceased
CZ, 2007, heart/lung, -, num, deceased
CZ, 2007, kidney, 35, pmp, deceased
CZ, 2007, liver, 11.20, pmp, deceased
CZ, 2007, pancreas, 0.5, pmp, deceased
CZ, 2007, heart, 6.70, pmp, deceased
CZ, 2007, lung, 0.7, pmp, deceased
CZ, 2007, heart/lung, -, pmp, deceased
CZ, 2007, kidney, 34, num, living
CZ, 2007, liver, 0, num, living
CZ, 2007, pancreas, -, num, living
CZ, 2007, heart, -, num, living
CZ, 2007, lung, -, num, living
CZ, 2007, heart/lung, -, num, living
CZ, 2007, kidney, 3.30, pmp, living
CZ, 2007, liver, 0, pmp, living
CZ, 2007, pancreas, -, pmp, living
CZ, 2007, heart, -, pmp, living
CZ, 2007, lung, -, pmp, living
CZ, 2007, heart/lung, -, pmp, living
CZ, 2008, kidney, 293, num, deceased
CZ, 2008, liver, 94, num, deceased
CZ, 2008, pancreas, 3, num, deceased
CZ, 2008, heart, 58, num, deceased
CZ, 2008, lung, 6, num, deceased
CZ, 2008, heart/lung, -, num, deceased
CZ, 2008, kidney, 28.40, pmp, deceased
CZ, 2008, liver, 9.10, pmp, deceased
CZ, 2008, pancreas, 0.3, pmp, deceased
CZ, 2008, heart, 5.60, pmp, deceased
CZ, 2008, lung, 0.6, pmp, deceased
CZ, 2008, heart/lung, -, pmp, deceased
CZ, 2008, kidney, 29, num, living
CZ, 2008, liver, 0, num, living
CZ, 2008, pancreas, -, num, living
CZ, 2008, heart, -, num, living
CZ, 2008, lung, -, num, living
CZ, 2008, heart/lung, -, num, living
CZ, 2008, kidney, 2.80, pmp, living
CZ, 2008, liver, 0, pmp, living
CZ, 2008, pancreas, -, pmp, living
CZ, 2008, heart, -, pmp, living
CZ, 2008, lung, -, pmp, living
CZ, 2008, heart/lung, -, pmp, living
CZ, 2009, kidney, 315, num, deceased
CZ, 2009, liver, 98, num, deceased
CZ, 2009, pancreas, 2, num, deceased
CZ, 2009, heart, 80, num, deceased
CZ, 2009, lung, 10, num, deceased
CZ, 2009, heart/lung, -, num, deceased
CZ, 2009, kidney, 30.10, pmp, deceased
CZ, 2009, liver, 9.40, pmp, deceased
CZ, 2009, pancreas, 0.2, pmp, deceased
CZ, 2009, heart, 7.60, pmp, deceased
CZ, 2009, lung, 0.9, pmp, deceased
CZ, 2009, heart/lung, -, pmp, deceased
CZ, 2009, kidney, 27, num, living
CZ, 2009, liver, 0, num, living
CZ, 2009, pancreas, -, num, living
CZ, 2009, heart, -, num, living
CZ, 2009, lung, -, num, living
CZ, 2009, heart/lung, -, num, living
CZ, 2009, kidney, 2.60, pmp, living
CZ, 2009, liver, 0, pmp, living
CZ, 2009, pancreas, -, pmp, living
CZ, 2009, heart, -, pmp, living
CZ, 2009, lung, -, pmp, living
CZ, 2009, heart/lung, -, pmp, living
CZ, 2010, kidney, 320, num, deceased
CZ, 2010, liver, 97, num, deceased
CZ, 2010, pancreas, 4, num, deceased
CZ, 2010, heart, 70, num, deceased
CZ, 2010, lung, 6, num, deceased
CZ, 2010, heart/lung, -, num, deceased
CZ, 2010, kidney, 30.5, pmp, deceased
CZ, 2010, liver, 9.20, pmp, deceased
CZ, 2010, pancreas, 0.4, pmp, deceased
CZ, 2010, heart, 6.60, pmp, deceased
CZ, 2010, lung, 0.6, pmp, deceased
CZ, 2010, heart/lung, -, pmp, deceased
CZ, 2010, kidney, 17, num, living
CZ, 2010, liver, 0, num, living
CZ, 2010, pancreas, -, num, living
CZ, 2010, heart, -, num, living
CZ, 2010, lung, -, num, living
CZ, 2010, heart/lung, -, num, living
CZ, 2010, kidney, 1.60, pmp, living
CZ, 2010, liver, 0, pmp, living
CZ, 2010, pancreas, -, pmp, living
CZ, 2010, heart, -, pmp, living
CZ, 2010, lung, -, pmp, living
CZ, 2010, heart/lung, -, pmp, living
CZ, 2011, kidney, 320, num, deceased
CZ, 2011, liver, 89, num, deceased
CZ, 2011, pancreas, 32, num, deceased
CZ, 2011, heart, 68, num, deceased
CZ, 2011, lung, 18, num, deceased
CZ, 2011, heart/lung, -, num, deceased
CZ, 2011, kidney, 30.38, pmp, deceased
CZ, 2011, liver, 8.45, pmp, deceased
CZ, 2011, pancreas, 3.04, pmp, deceased
CZ, 2011, heart, 6.46, pmp, deceased
CZ, 2011, lung, 1.71, pmp, deceased
CZ, 2011, heart/lung, -, pmp, deceased
CZ, 2011, kidney, 40, num, living
CZ, 2011, liver, 0, num, living
CZ, 2011, pancreas, -, num, living
CZ, 2011, heart, -, num, living
CZ, 2011, lung, -, num, living
CZ, 2011, heart/lung, -, num, living
CZ, 2011, kidney, 3.80, pmp, living
CZ, 2011, liver, 0, pmp, living
CZ, 2011, pancreas, -, pmp, living
CZ, 2011, heart, -, pmp, living
CZ, 2011, lung, -, pmp, living
CZ, 2011, heart/lung, -, pmp, living
CZ, 2012, kidney, 352, num, deceased
CZ, 2012, liver, 113, num, deceased
CZ, 2012, pancreas, 26, num, deceased
CZ, 2012, heart, 73, num, deceased
CZ, 2012, lung, 20, num, deceased
CZ, 2012, heart/lung, -, num, deceased
CZ, 2012, kidney, 33.37, pmp, deceased
CZ, 2012, liver, 10.71, pmp, deceased
CZ, 2012, pancreas, 2.46, pmp, deceased
CZ, 2012, heart, 6.92, pmp, deceased
CZ, 2012, lung, 1.9, pmp, deceased
CZ, 2012, heart/lung, -, pmp, deceased
CZ, 2012, kidney, 71, num, living
CZ, 2012, liver, 1, num, living
CZ, 2012, pancreas, -, num, living
CZ, 2012, heart, -, num, living
CZ, 2012, lung, -, num, living
CZ, 2012, heart/lung, -, num, living
CZ, 2012, kidney, 6.73, pmp, living
CZ, 2012, liver, 0.1, pmp, living
CZ, 2012, pancreas, -, pmp, living
CZ, 2012, heart, -, pmp, living
CZ, 2012, lung, -, pmp, living
CZ, 2012, heart/lung, -, pmp, living
CZ, 2013, kidney, 377, num, deceased
CZ, 2013, liver, 119, num, deceased
CZ, 2013, pancreas, 35, num, deceased
CZ, 2013, heart, 68, num, deceased
CZ, 2013, lung, 17, num, deceased
CZ, 2013, heart/lung, -, num, deceased
CZ, 2013, kidney, 35.74, pmp, deceased
CZ, 2013, liver, 11.28, pmp, deceased
CZ, 2013, pancreas, 3.32, pmp, deceased
CZ, 2013, heart, 6.45, pmp, deceased
CZ, 2013, lung, 1.61, pmp, deceased
CZ, 2013, heart/lung, -, pmp, deceased
CZ, 2013, kidney, 83, num, living
CZ, 2013, liver, 0, num, living
CZ, 2013, pancreas, -, num, living
CZ, 2013, heart, -, num, living
CZ, 2013, lung, -, num, living
CZ, 2013, heart/lung, -, num, living
CZ, 2013, kidney, 7.87, pmp, living
CZ, 2013, liver, 0, pmp, living
CZ, 2013, pancreas, -, pmp, living
CZ, 2013, heart, -, pmp, living
CZ, 2013, lung, -, pmp, living
CZ, 2013, heart/lung, -, pmp, living
CZ, 2017, kidney, 418, num, deceased
CZ, 2017, liver, 205, num, deceased
CZ, 2017, pancreas, 39, num, deceased
CZ, 2017, heart, 74, num, deceased
CZ, 2017, lung, 44, num, deceased
CZ, 2017, heart/lung, -, num, deceased
CZ, 2017, kidney, 39.64, pmp, deceased
CZ, 2017, liver, 19.44, pmp, deceased
CZ, 2017, pancreas, 3.69, pmp, deceased
CZ, 2017, heart, 7.01, pmp, deceased
CZ, 2017, lung, 4.17, pmp, deceased
CZ, 2017, heart/lung, -, pmp, deceased
CZ, 2017, kidney, 51, num, living
CZ, 2017, liver, 0, num, living
CZ, 2017, pancreas, -, num, living
CZ, 2017, heart, -, num, living
CZ, 2017, lung, -, num, living
CZ, 2017, heart/lung, -, num, living
CZ, 2017, kidney, 4.83, pmp, living
CZ, 2017, liver, 0, pmp, living
CZ, 2017, pancreas, -, pmp, living
CZ, 2017, heart, -, pmp, living
CZ, 2017, lung, -, pmp, living
CZ, 2017, heart/lung, -, pmp, living
CZ, 2015, kidney, 453, num, deceased
CZ, 2015, liver, 188, num, deceased
CZ, 2015, pancreas, 37, num, deceased
CZ, 2015, heart, 75, num, deceased
CZ, 2015, lung, 34, num, deceased
CZ, 2015, heart/lung, -, num, deceased
CZ, 2015, kidney, 43.10, pmp, deceased
CZ, 2015, liver, 17.90, pmp, deceased
CZ, 2015, pancreas, 3.5, pmp, deceased
CZ, 2015, heart, 7.10, pmp, deceased
CZ, 2015, lung, 3.20, pmp, deceased
CZ, 2015, heart/lung, -, pmp, deceased
CZ, 2015, kidney, 53, num, living
CZ, 2015, liver, 0, num, living
CZ, 2015, pancreas, -, num, living
CZ, 2015, heart, -, num, living
